race_code,race_type,state,district,dem_name,rep_name,dem_party,rep_party,incumbent_party,seat_holder,margin,dem_prob,rep_prob,rating,lean,gcb,fundamentals,fundraising,candidates,demo_env,pres_2024,swing_24_26,rcv,threeway,oth_party,rcv_field,rcv_winner_name,rcv_exhausted,ind_name,ind_pct,ind_prob,same_party,cand2_name,cand1_prob,dem_status,rep_status,poll_dem,poll_rep,poll_count,polling_avg,polling_weight,dem_funds,rep_funds,ind_funds,dem_coh,rep_coh,ind_coh,dem_outside,rep_outside,dem_spent,rep_spent,ind_spent,dem_small,rep_small,ind_small,dem_pac,rep_pac,ind_pac,dem_self,rep_self,ind_self,dem_debt,rep_debt,ind_debt,dem_pct,rep_pct,oth_pct,dem_votes,rep_votes,oth_votes,ind_votes,total_votes
NY-02,house,NY,02,Patrick Halpin,Andrew Garbarino,DEM,REP,REP,REP,-11.03,13.5,86.5,Likely R,-11.25,5.5,-11.03,-1.46,-4.23,0.4,-14.08,3.04,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,461848,3513016,0,89408,3458915,0,0,0,372440,1599708,0,50667,5584,0,9950,1805000,0,7000,0,0,0,0,0,44.48,55.52,0.0,112762,140734,0,0,253496
NY-03,house,NY,03,Tom Suozzi,Mike LiPetri,DEM,REP,DEM,DEM,15.28,93.5,6.5,Likely D,-0.29,5.5,15.28,0.87,9.48,-0.28,-4.35,19.63,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,5456698,1666542,0,5679950,710120,0,0,0,1811089,957956,0,203262,199352,0,1584043,209500,0,0,0,0,0,56746,0,57.64,42.36,0.0,152639,112165,0,0,264804
NY-04,house,NY,04,Laura Gillen,Jeanine Driscoll,DEM,REP,DEM,DEM,14.67,92.8,7.2,Likely D,4.81,5.5,16.91,2.1,4.21,0.3,1.29,13.38,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,46.0,41.0,1,4.01,0.15,5097222,264824,0,3843824,226274,0,0,0,1276602,38550,0,325671,13709,0,1032059,66250,0,0,0,0,0,0,0,57.34,42.66,0.0,155982,116067,0,0,272049
NY-05,house,NY,05,Gregory Meeks,George Marsh,DEM,REP,DEM,DEM,58.77,100.0,0.0,Safe D,48.73,5.5,58.77,0.0,3.89,0.65,42.8,15.97,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1744888,0,0,2010350,0,0,0,0,1963090,0,0,1965,0,0,928255,0,0,0,0,0,0,0,0,79.39,20.61,0.0,134479,34921,0,0,169400
NY-06,house,NY,06,Grace Meng,Joseph Chou,DEM,REP,DEM,DEM,30.96,99.9,0.1,Safe D,13.5,5.5,30.96,0.0,11.74,0.22,6.53,24.43,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2033045,0,0,1034068,0,0,0,0,1967862,0,0,22020,0,0,574800,0,0,0,0,0,0,0,0,65.48,34.52,0.0,95956,50587,0,0,146543
NY-07,house,NY,07,Claire Valdez,Melvin Rivera,DEM,REP,,DEM,58.4,100.0,0.0,Safe D,51.96,5.5,58.4,0.0,0.0,0.94,47.19,11.21,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1693312,0,0,206842,0,0,956361,0,1486470,0,0,620052,0,0,44750,0,0,0,0,0,0,0,0,79.2,20.8,0.0,130295,34214,0,0,164509
NY-08,house,NY,08,Hakeem Jeffries,Lewis Mizrahi,DEM,REP,DEM,DEM,61.0,100.0,0.0,Safe D,48.44,5.5,61.0,0.0,6.67,0.4,44.77,16.23,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,14899981,0,0,5000460,0,0,0,32101,14854086,0,0,7235721,0,0,2079150,0,0,0,0,0,0,0,0,80.5,19.5,0.0,134893,32673,0,0,167566
NY-09,house,NY,09,Yvette Clarke,Joel Anabilah-Azumah,DEM,REP,DEM,DEM,59.73,100.0,0.0,Safe D,45.18,5.5,59.73,0.0,8.81,0.23,41.39,18.34,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1013953,0,0,30978,0,0,289695,0,1093030,0,0,27671,0,0,581951,0,0,0,0,0,95704,0,0,79.86,20.14,0.0,139990,35296,0,0,175286
NY-10,house,NY,10,Brad Lander,Jennifer Moore,DEM,REP,,DEM,70.53,100.0,0.0,Safe D,65.02,5.5,70.53,0.0,0.0,0.01,61.89,8.64,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2455130,0,0,55336,0,0,432138,219039,2399794,0,0,659707,0,0,49000,0,0,0,0,0,0,0,0,85.27,14.73,0.0,165310,28566,0,0,193876
NY-11,house,NY,11,Michael DeCillis,Nicole Malliotakis,DEM,REP,REP,REP,-20.05,2.4,97.6,Safe R,-20.25,5.5,-20.05,-2.38,-2.82,-0.1,-24.83,4.78,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,67616,2750505,0,35290,2767340,0,0,0,32326,1329411,0,17835,210566,0,0,1072300,0,0,0,0,0,0,0,39.98,60.02,0.0,76317,114591,0,0,190908
NY-12,house,NY,12,Micah Lasher,Caroline Shinkle,DEM,REP,,DEM,73.59,100.0,0.0,Safe D,67.12,5.5,73.59,1.35,0.0,-0.39,64.9,8.69,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3315975,155145,0,1088073,83847,0,11999039,3017410,2232656,71298,0,90223,23887,0,22000,1995,0,500000,26379,0,500000,35527,0,86.79,13.21,0.0,205994,31343,0,0,237337
NY-13,house,NY,13,Darializa Avila Chevalier,Jomo Williams,DEM,REP,,DEM,73.15,100.0,0.0,Safe D,65.81,5.5,73.15,0.0,0.0,1.84,60.27,12.88,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1354602,0,0,222087,0,0,1887856,1542818,1132514,0,0,416612,0,0,26603,0,0,0,0,0,0,0,0,86.57,13.43,0.0,145167,22511,0,0,167678
NY-14,house,NY,14,Alexandria Ocasio-Cortez,Diamant Hysenaj,DEM,REP,DEM,DEM,51.49,100.0,0.0,Safe D,39.4,5.5,51.49,3.32,1.55,1.73,32.37,19.13,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,32607754,342896,0,15960932,31041,0,0,0,20381469,311855,0,21547856,217527,0,28050,850,0,0,8889,0,0,27913,0,75.75,24.25,0.0,107701,34485,0,0,142186
NY-15,house,NY,15,Ritchie Torres,Stylo Sapaskis,DEM,REP,DEM,DEM,69.61,100.0,0.0,Safe D,55.62,5.5,69.61,0.0,6.49,1.99,48.81,20.8,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,6908655,0,0,13986721,0,0,3857427,0,4345916,0,0,129722,0,0,700550,0,0,0,0,0,0,0,0,84.8,15.2,0.0,110912,19876,0,0,130788
NY-16,house,NY,16,George Latimer,Joseph Cinquemani,DEM,REP,DEM,DEM,50.32,100.0,0.0,Safe D,36.59,5.5,50.32,0.0,7.51,0.71,33.31,17.01,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,513967,0,0,100662,0,0,0,0,605959,0,0,47572,0,0,189650,0,0,0,0,0,0,0,0,75.16,24.84,0.0,171666,56742,0,0,228409
NY-17,house,NY,17,Cait Conley,Mike Lawler,DEM,REP,REP,REP,3.48,63.8,36.2,Lean D,3.16,5.5,4.2,-0.43,-4.09,0.06,0.56,2.92,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.37,48.02,2,0.71,0.172,4317457,8172046,0,1319156,4841306,0,1749553,1657187,2998301,3500108,0,707036,425903,0,422990,1926075,0,7000,0,0,0,0,0,51.74,48.26,0.0,141009,131532,0,0,272540
NY-18,house,NY,18,Pat Ryan,Jackie Auringer,DEM,REP,DEM,DEM,19.78,97.5,2.5,Safe D,4.57,5.5,21.44,2.65,8.76,-0.04,3.35,16.42,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,53.0,39.0,1,11.72,0.159,4723627,89698,0,3116479,61255,0,0,0,1774339,28443,0,245625,10915,0,526547,8800,0,0,0,0,0,0,0,59.89,40.11,0.0,155704,104288,0,0,259993
NY-19,house,NY,19,Josh Riley,Peter Oberacker,DEM,REP,DEM,DEM,13.62,91.2,8.8,Likely D,2.32,5.5,13.62,1.0,5.47,-0.68,1.8,11.82,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4825666,1237179,0,3190954,392868,0,60445,0,1703032,844311,0,437652,240815,0,743543,259000,0,0,130000,0,0,100000,0,56.81,43.19,0.0,153059,116373,0,0,269432
NY-20,house,NY,20,Paul Tonko,Ralph Ambrosio,DEM,REP,DEM,DEM,29.59,99.8,0.2,Safe D,15.44,5.5,29.59,1.91,7.34,-0.6,14.32,15.27,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,957587,29026,0,404327,8119,0,0,0,1152761,20907,0,97613,7657,0,616955,1335,0,0,0,0,0,0,0,64.8,35.2,0.0,169604,92149,0,0,261754
NY-21,house,NY,21,Blake Gendebien,Anthony Constantino,DEM,REP,,REP,-11.78,11.9,88.1,Likely R,-19.54,5.5,-15.32,-0.4,0.0,-0.87,-20.76,8.98,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,42.36,45.36,5,-3.48,0.336,5461528,9460254,0,2622585,3036386,0,131749,40000,3091285,8730755,0,2589744,0,0,60400,7000,0,125,9400000,0,0,12000000,0,44.11,55.89,0.0,110255,139706,0,0,249961
NY-22,house,NY,22,John Mannion,Kailee Buller,DEM,REP,DEM,DEM,23.37,98.9,1.1,Safe D,8.59,5.5,23.37,1.62,8.35,-0.69,7.69,15.67,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2694739,267339,0,1842997,186587,0,71377,0,979983,80751,0,301510,13944,0,831621,27350,0,0,22000,0,0,22000,0,61.68,38.32,0.0,156532,97232,0,0,253764
NY-23,house,NY,23,Aaron Gies,Nick Langworthy,DEM,REP,REP,REP,-21.59,1.7,98.3,Safe R,-20.82,5.5,-21.59,-1.61,-3.78,-0.88,-21.19,-0.4,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,227174,2326405,0,17795,2477498,0,0,0,203235,942715,0,64461,58551,0,0,1032142,0,0,0,0,0,0,0,39.21,60.79,0.0,108435,168146,0,0,276581
NY-24,house,NY,24,Alissa Ellman,Claudia Tenney,DEM,REP,REP,REP,-22.14,1.4,98.6,Safe R,-22.68,5.5,-22.14,-1.84,-2.27,-0.85,-23.24,1.1,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,193088,2763139,0,12850,1373087,0,0,0,180238,1745055,0,76636,296718,0,7600,1220160,0,27597,0,0,17597,0,0,38.93,61.07,0.0,102383,160613,0,0,262996
NY-25,house,NY,25,Joe Morelle,Virginia McIntyre,DEM,REP,DEM,DEM,28.04,99.7,0.3,Safe D,19.16,5.5,28.04,2.4,1.39,-0.42,18.65,9.38,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1786904,32416,0,408038,12261,0,571931,0,1759070,20155,0,61270,6308,0,853475,2000,0,0,0,0,0,0,0,64.02,35.98,0.0,168479,94691,0,0,263169
NY-26,house,NY,26,Timothy Kennedy,Dennis Hannon,DEM,REP,DEM,DEM,36.82,100.0,0.0,Safe D,20.86,5.5,36.82,0.0,10.93,-0.48,19.56,17.25,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2310288,0,0,1213878,0,0,0,0,1435475,0,0,57306,0,0,575739,0,0,0,0,0,0,0,0,68.41,31.59,0.0,162708,75142,0,0,237850
OH-01,house,OH,01,Greg Landsman,Eric Conroy,DEM,REP,DEM,DEM,10.52,85.4,14.6,Likely D,1.72,5.5,11.97,0.78,4.61,-0.64,-2.62,13.14,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.9,44.6,1,6.8,0.256,4633250,1513614,0,3610214,474156,0,178765,363781,1203152,1039457,0,242861,300934,0,976688,282647,0,0,326142,0,0,394102,0,55.26,44.74,0.0,153658,124412,0,0,278071
OH-02,house,OH,02,Jennifer Mazzuckelli,David Taylor,DEM,REP,REP,REP,-35.99,0.0,100.0,Safe R,-37.89,5.5,-35.99,0.0,-2.62,-0.98,-42.48,6.49,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,1095248,0,0,442977,0,0,0,0,780078,0,0,151894,0,0,429000,0,0,0,0,0,1707300,0,32.01,67.99,0.0,84244,178971,0,0,263215
OH-03,house,OH,03,Joyce Beatty,Cleophus Dulaney,DEM,REP,DEM,DEM,52.91,100.0,0.0,Safe D,45.19,5.5,52.91,0.0,2.61,-0.39,40.65,12.25,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1201451,0,0,2776821,0,0,0,0,1137204,0,0,25836,0,0,889517,0,0,0,0,0,2500,0,0,76.45,23.55,0.0,191780,59062,0,0,250842
OH-04,house,OH,04,Joshua Kolasinski,Jim Jordan,DEM,REP,REP,REP,-39.01,0.0,100.0,Safe R,-38.65,5.5,-38.49,-3.26,-1.21,-0.87,-43.01,4.0,False,False,IND,0,,0.0,Tamie Wilson,1.61,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,12868,4774322,22050,465,6030301,520820,0,0,12403,6230902,0,5418,1950436,16879,100,529815,0,5100,0,0,18222,0,0,30.0,68.39,0.0,83243,189725,0,4467,277434
OH-05,house,OH,05,Brian Shaver,Bob Latta,DEM,REP,REP,REP,-22.13,1.5,98.5,Safe R,-19.33,5.5,-22.13,-2.4,-5.23,-0.66,-23.97,1.84,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,11664,1461648,0,8742,1019993,0,0,11479,7258,1038450,0,0,34441,0,2275,810650,0,5523,0,0,5523,0,0,38.94,61.06,0.0,105622,165647,0,0,271270
OH-06,house,OH,06,Elizabeth Kirtley,Michael Rulli,DEM,REP,REP,REP,-28.47,0.3,99.7,Safe R,-29.56,5.5,-28.47,-2.34,-1.23,-0.84,-34.9,6.43,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1132,1112553,0,1069,269711,0,0,0,63,913479,0,632,9740,0,0,705286,0,0,0,0,0,0,0,35.77,64.23,0.0,91512,164351,0,0,255863
OH-07,house,OH,07,Brian Poindexter,Max Miller,DEM,REP,REP,REP,-1.91,42.1,57.9,Toss-up,-7.09,5.5,-4.88,-0.44,-2.0,-0.86,-11.15,9.24,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,46.47,39.16,5,6.69,0.273,603156,2142562,0,312290,1379132,0,1827726,195622,290865,937959,0,148902,165677,0,162073,656841,0,1421,0,0,0,970000,0,49.05,50.95,0.0,146270,151964,0,0,298234
OH-08,house,OH,08,Vanessa Enoch,Warren Davidson,DEM,REP,REP,REP,-8.49,19.8,80.2,Likely R,-12.09,5.5,-8.49,0.0,-1.23,-0.67,-15.78,7.29,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,661353,0,2987,529910,0,0,0,0,526145,0,11204,6597,0,14192,273950,0,0,0,0,0,0,0,45.76,54.24,0.0,128947,152864,0,0,281811
OH-09,house,OH,09,Marcy Kaptur,Derek Merrin,DEM,REP,DEM,DEM,9.45,82.8,17.2,Likely D,-5.68,5.5,11.29,0.7,11.37,-0.59,-10.68,20.13,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,43.0,47.0,1,0.29,0.15,4303416,1508953,0,3491668,531214,0,689954,754452,1260674,1054389,0,448413,88590,0,1126725,116900,0,0,310000,0,0,88352,0,54.72,45.28,0.0,146002,120796,0,0,266797
OH-10,house,OH,10,Kristina Knickerbocker,Mike Turner,DEM,REP,REP,REP,-9.37,17.4,82.6,Likely R,-3.69,5.5,-9.45,-0.62,-9.99,-0.65,-7.86,-1.51,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,41.0,47.01,2,-8.32,0.185,362666,894595,0,125160,556284,0,0,0,237506,768735,0,75520,48775,0,26500,399000,0,7028,0,0,48362,0,0,45.32,54.68,0.0,120269,145134,0,0,265403
OH-11,house,OH,11,Shontel Brown,Mike Kirchner,DEM,REP,DEM,DEM,70.81,100.0,0.0,Safe D,60.37,5.5,70.81,0.0,4.98,-0.04,55.47,15.34,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1183643,0,0,1156556,0,0,0,0,882901,0,0,39308,0,0,723196,0,0,0,0,0,0,0,0,85.4,14.6,0.0,191616,32749,0,0,224365
OH-12,house,OH,12,Jerrad Christian,Troy Balderson,DEM,REP,REP,REP,-25.56,0.6,99.4,Safe R,-26.39,5.5,-25.56,-1.94,-1.79,-0.93,-30.36,4.79,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,84378,1743281,0,18925,1982352,0,0,0,69210,767354,0,54369,16715,0,2250,1040300,0,0,0,0,0,0,0,37.22,62.78,0.0,106857,180243,0,0,287101
OH-13,house,OH,13,Emilia Sykes,Carey Coleman,DEM,REP,DEM,DEM,18.92,96.9,3.1,Safe D,7.87,5.5,18.92,2.15,4.16,-0.76,3.32,15.6,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3137440,127109,0,1897462,77727,0,0,10921,1362656,49382,0,414139,32140,0,1006777,8000,0,0,51000,0,0,57778,0,59.46,40.54,0.0,162473,110775,0,0,273248
OH-14,house,OH,14,Maria Jukic,David Joyce,DEM,REP,REP,REP,-19.7,2.6,97.4,Safe R,-15.75,5.5,-19.7,-1.93,-6.65,-0.87,-20.53,0.83,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,61678,1410643,0,33693,3121595,0,0,12000,19515,1031924,0,23317,20291,0,0,967101,0,80,0,0,9012,0,0,40.15,59.85,0.0,116198,173207,0,0,289404
OH-15,house,OH,15,Don Leonard,Mike Carey,DEM,REP,REP,REP,-5.83,27.9,72.1,Lean R,-5.81,5.5,-5.48,-1.18,-3.35,-0.65,-10.11,4.29,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,37.88,42.17,2,-6.58,0.192,606658,3299678,0,252402,2056713,0,125143,0,354256,1404260,0,90488,51245,0,11250,1742650,0,11920,0,0,10000,0,0,47.09,52.91,0.0,118869,133584,0,0,252454
OK-01,house,OK,01,John Croisant,Mark Tedford,DEM,REP,,REP,-17.76,3.9,96.1,Safe R,-21.0,5.5,-17.76,-1.7,0.0,-0.56,-22.0,4.24,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,141972,1763830,0,36579,173735,0,0,95000,105393,1590095,0,46686,6010,0,0,61000,0,1000,1300369,0,0,1200369,0,41.12,58.88,0.0,90666,129830,0,0,220496
OK-02,house,OK,02,Brandon Wade,Josh Brecheen,DEM,REP,REP,REP,-51.56,0.0,100.0,Safe R,-54.27,5.5,-51.56,-1.2,-0.28,-1.31,-56.51,4.95,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,4290,218894,0,86,76064,0,0,0,2002,213526,0,2730,4729,0,0,110008,0,1060,0,0,0,0,0,24.22,75.78,0.0,55210,172725,0,0,227935
OK-03,house,OK,03,Suzie Byrd,Frank Lucas,DEM,REP,REP,REP,-43.19,0.0,100.0,Safe R,-43.97,5.5,-43.19,0.0,-4.46,-0.26,-45.69,2.5,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,0,907279,0,0,532512,0,0,0,0,993052,0,0,4066,0,0,674481,0,0,0,0,0,0,0,28.41,71.59,0.0,54652,137749,0,0,192401
OK-04,house,OK,04,Mitchell Jacob,Tom Cole,DEM,REP,REP,REP,-34.73,0.0,100.0,Safe R,-32.0,5.5,-34.73,-2.65,-4.87,-0.71,-33.57,-1.16,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,65289,3827891,0,4166,2599733,0,0,250000,61123,3008432,0,15682,109109,0,0,1568079,0,23231,0,0,22500,0,0,32.63,67.37,0.0,71114,146808,0,0,217922
OK-05,house,OK,05,Jena Nelson,Stephanie Bice,DEM,REP,REP,REP,-16.78,4.8,95.2,Safe R,-17.76,5.5,-16.78,-1.04,-2.87,-0.62,-18.66,1.88,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,449421,1943507,0,17334,2021981,0,0,0,432087,1007476,0,174155,41602,0,3500,973750,0,0,0,0,38312,0,0,41.61,58.39,0.0,98811,138658,0,0,237469
OR-01,house,OR,01,Suzanne Bonamici,Barbara Kahl,DEM,REP,DEM,DEM,50.08,100.0,0.0,Safe D,39.03,5.5,50.08,2.08,3.85,-0.38,39.2,10.87,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,816770,4466,0,572435,212,0,0,0,790299,3555,0,58564,1246,0,423600,500,0,0,0,0,0,10870,0,75.04,24.96,0.0,193316,64310,0,0,257626
OR-02,house,OR,02,Chris Beck,Cliff Bentz,DEM,REP,REP,REP,-28.4,0.3,99.7,Safe R,-27.8,5.5,-28.4,-1.49,-4.12,-0.49,-27.9,-0.5,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,94774,1011413,0,53777,1420775,0,0,0,40996,646983,0,20945,44713,0,7850,561542,0,0,0,0,1307,0,0,35.8,64.2,0.0,92077,165120,0,0,257197
OR-03,house,OR,03,Maxine Dexter,Loran Ayles,DEM,REP,DEM,DEM,55.78,100.0,0.0,Safe D,47.6,5.5,55.78,0.0,3.05,-0.37,47.61,8.17,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1038514,0,0,173687,0,0,0,0,887314,0,0,92790,0,0,350972,0,0,0,0,0,0,0,0,77.89,22.11,0.0,191722,54421,0,0,246143
OR-04,house,OR,04,Val Hoyle,Monique DeSpain,DEM,REP,DEM,DEM,17.62,96.0,4.0,Safe D,12.1,5.5,17.62,0.47,0.25,-0.71,12.44,5.18,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1222922,677571,0,520840,387695,0,292419,0,791472,289876,0,65059,93427,0,609627,24999,0,0,30434,0,0,30000,0,58.81,41.19,0.0,161093,112823,0,0,273916
OR-05,house,OR,05,Janelle Bynum,Patti Adair,DEM,REP,DEM,DEM,17.24,95.6,4.4,Safe D,8.33,5.5,17.24,1.57,2.47,-0.63,8.92,8.32,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,3760212,423922,0,2715860,135365,0,60445,0,1089484,288556,0,476165,103182,0,1145915,3750,0,0,7144,0,0,27361,0,58.62,41.38,0.0,170531,120381,0,0,290912
OR-06,house,OR,06,Andrea Salinas,David Russ,DEM,REP,DEM,DEM,18.61,96.7,3.3,Safe D,11.56,5.5,18.61,2.46,-0.75,-0.15,11.74,6.87,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1613394,12791,0,611103,1855,0,0,0,1063766,25206,0,183489,284,0,669120,5000,0,7,2000,0,0,2000,0,59.3,40.7,0.0,145878,100102,0,0,245980
PA-01,house,PA,01,Bob Harvie,Brian Fitzpatrick,DEM,REP,REP,REP,-1.36,44.2,55.8,Toss-up,6.16,5.5,-0.01,-0.9,-10.04,-0.73,0.33,-1.69,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,44.9,47.78,4,-5.26,0.231,2007499,6734931,0,794921,6355534,0,18922,219190,1212578,4801927,0,411567,116186,0,225963,2240827,0,0,0,0,0,24750,0,49.32,50.68,0.0,163552,168073,0,0,331625
PA-02,house,PA,02,Brendan Boyle,Jessica Arriaga,DEM,REP,DEM,DEM,56.27,100.0,0.0,Safe D,43.44,5.5,56.27,0.0,6.83,0.49,36.13,20.14,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,2451958,0,0,5560518,0,0,0,0,729723,0,0,18411,0,0,970785,0,0,0,0,0,0,0,0,78.13,21.87,0.0,161218,45121,0,0,206340
PA-03,house,PA,03,Chris Rabb,(no Republican filed),DEM,REP,,DEM,89.6,100.0,0.0,Safe D,84.22,5.5,89.68,0.0,0.0,-0.04,78.22,11.38,False,False,IND,0,,0.0,Dennis Joseph Mahoney,1.5,0.0,,,0.0,confirmed,,,,0,,0.0,1329253,0,10800,21452,0,8252,2602769,0,1307802,0,2548,310928,0,0,89113,0,0,0,0,1000,42000,0,0,93.38,5.12,0.0,256378,14062,0,4118,274558
PA-04,house,PA,04,Madeleine Dean,Aurora Stuski,DEM,REP,DEM,DEM,30.04,99.8,0.2,Safe D,21.45,5.5,30.04,0.0,3.75,-0.67,15.97,14.07,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1371536,0,0,1184807,0,0,0,0,1155470,0,0,140831,0,0,725200,0,0,0,0,0,0,0,0,65.02,34.98,0.0,212919,114552,0,0,327471
PA-05,house,PA,05,Mary Gay Scanlon,Nicholas Manganaro,DEM,REP,DEM,DEM,44.99,100.0,0.0,Safe D,34.68,5.5,44.99,2.15,3.07,-0.42,28.94,16.05,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,990586,9296,0,448590,5930,0,0,0,859742,3366,0,73979,71,0,449092,0,0,0,5425,0,0,5425,0,72.49,27.51,0.0,212478,80623,0,0,293101
PA-06,house,PA,06,Chrissy Houlahan,Marty Young,DEM,REP,DEM,DEM,26.33,99.5,0.5,Safe D,16.98,5.5,26.33,1.03,3.03,-0.21,11.53,14.81,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,,,0,,0.0,1763415,411270,0,4037759,213449,0,0,0,1131269,197822,0,131686,10915,0,523250,3548,0,0,100000,0,0,25000,0,63.17,36.83,0.0,187957,109598,0,0,297555
PA-07,house,PA,07,Bob Brooks,Ryan Mackenzie,DEM,REP,REP,REP,3.35,63.4,36.6,Lean D,2.5,5.5,3.77,-0.22,-3.92,-0.09,-3.24,6.59,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,47.0,43.0,1,1.77,0.15,2392215,4357405,0,1018423,2938717,0,2752681,324647,1373792,1521928,0,599387,554134,0,408000,1047913,0,3500,0,0,15000,22583,0,51.68,48.32,0.0,148662,139019,0,0,287681
PA-08,house,PA,08,Paige Cognetti,Rob Bresnahan,DEM,REP,REP,REP,1.08,54.7,45.3,Toss-up,-2.53,5.5,1.54,-0.06,-1.0,-0.37,-8.58,9.65,False,False,,0,,0.0,,0.0,0.0,,,0.0,confirmed,confirmed,46.51,45.0,3,-0.73,0.153,4609589,5234586,0,3406710,2608048,0,849143,169287,1202879,2679690,0,620354,608195,0,436327,1383927,0,0,55536,0,0,777068,0,50.54,49.46,0.0,138302,135355,0,0,273657
